STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,COUNTRY,US_State
2188099999,65.3166666,22.3833333,2,"RODKALLEN, SW",FM-12,99999,SW,-
2191099999,65.7,23.1,4,"STORON, SW",FM-12,99999,SW,-
2197099999,65.8166666,24.1166666,16,"HAPARANDA, SW",FM-12,99999,SW,-
2199099999,66.6166666,23.4666666,132,"YLINENJARVI, SW",FM-12,99999,SW,-
2205099999,63.3,12.1166666,647,"STORLIEN SOL, SW",FM-12,99999,SW,-
2207099999,63.2833333,12.1166666,583,"STORLIEN VISJOVALEN A, SW",FM-12,99999,SW,-
2209099999,63.05,12.2833333,1030,"SYLARNA, SW",FM-12,99999,SW,-
2210099999,63.1833333,12.1666666,1090,"BLAHAMMAREN, SW",FM-12,99999,SW,-
2219099999,64.5,14.2166666,550,"GADDEDE A, SW",FM-12,99999,SW,-
2221099999,63.8333333,13.5,717,"KORSVATTNET, SW",FM-12,99999,SW,-
2226099999,63.2,14.5,376,"OSTERSUND, SW",FM-15,99999,SW,-
2229099999,63.2,14.4833333,374,"OSTERSUND SOL, SW",FM-12,99999,SW,-
2230099999,64.2166666,15.55,310,"GUBBHOGEN, SW",FM-12,99999,SW,-
2231099999,63.6833333,14.6,362,"FOLLINGE, SW",FM-12,99999,SW,-
2236099999,63.7666666,15.3333333,376,"HALLHAXASEN, SW",FM-12,99999,SW,-
2242099999,64.0833333,16.2333333,241,"HOTING, SW",FM-12,99999,SW,-
2243099999,63.6833333,16.95,214,"JUNSELE, SW",FM-12,99999,SW,-
2245099999,64.5833333,16.85,349,"VILHELMINA, SW",FM-12,99999,SW,-
2245599999,64.548322,18.716219,214.88,"LYCKSELE, SW",FM-15,99999,SW,-
2247099999,63.15,16.1666666,184,"KRANGEDE, SW",FM-12,99999,SW,-
2254099999,64.1666666,17.3166666,308,"ASELE, SW",FM-12,99999,SW,-
2259099999,63.048597,17.768856,10.36,"KRAMFORS SOLLEFTEA, SW",FM-15,99999,SW,-
2260099999,63.1333333,18.25,143,"VASTMARKUM, SW",FM-12,99999,SW,-
2261099999,64.55,18.7166666,211,"LYCKSELE, SW",FM-12,99999,SW,-
2263099999,64.0833333,18.3666666,327,"FREDRIKA, SW",FM-12,99999,SW,-
2265099999,63.65,18.55,183,"HEMLING, SW",FM-12,99999,SW,-
2267099999,63.408339,18.990039,107.89,"ORNSKOLDSVIK, SW",FM-12,99999,SW,-
2269099999,63.1833333,19.0166666,11,"SKAGSUDDE, SW",FM-12,99999,SW,-
2271099999,64.9333333,19.3833333,310,"NORSJO, SW",FM-12,99999,SW,-
2282099999,64.5666666,19.7,258,"PETISTRASK, SW",FM-12,99999,SW,-
2284099999,63.4333333,19.6833333,7,"JARNASKLUBB, SW",FM-12,99999,SW,-
2286099999,63.791828,20.282758,7.31,"UMEA, SW",FM-15,99999,SW,-
2287099999,63.8,20.8666666,8,"HOLMON, SW",FM-12,99999,SW,-
2293099999,64.624772,21.076892,47.85,"SKELLEFTEA, SW",FM-15,99999,SW,-
2297099999,64.4833333,21.5833333,43,"BJUROKLUBB, SW",FM-12,99999,SW,-
2307099999,61.8833333,12.85,869,"IDRE FJALL, SW",FM-12,99999,SW,-
2308099999,62.45,12.6666666,724,"TANNAS, SW",FM-12,99999,SW,-
2317099999,62.1,13.6166666,566,"DRAVAGEN, SW",FM-12,99999,SW,-
2319099999,62.75,13.85,467,"BORTNAN, SW",FM-12,99999,SW,-
2321099999,61.25,14.0333333,253,"ALVDALEN, SW",FM-12,99999,SW,-
2325099999,62.5,14.15,803,"KLOVSJOHOJDEN, SW",FM-12,99999,SW,-
2327099999,62.05,14.4,362,"SVEG A, SW",FM-12,99999,SW,-
2329099999,61.6666666,15,455,"HAMRA, SW",FM-12,99999,SW,-
2331099999,62.75,15.0833333,343,"HUNGE, SW",FM-12,99999,SW,-
2343099999,62.5,16.2833333,100,"TORPSHAMMAR, SW",FM-12,99999,SW,-
2347099999,61.8333333,16.55,72,"DELSBO, SW",FM-12,99999,SW,-
2355099999,61.7,17.5333333,10,"KUGGOREN, SW",FM-12,99999,SW,-
2366099999,62.528125,17.443928,4.87,"SUNDSVALL HARNOSAND, SW",FM-15,99999,SW,-
2368099999,62.2166666,17.75,18,"BRAMON, SW",FM-12,99999,SW,-
2382099999,62.65,18.1,18,"LUNGO, SW",FM-12,99999,SW,-
2403099999,58.7,13.1166666,53,"NAVEN, SW",FM-12,99999,SW,-
2407099999,60.6833333,13.7,306,"MALUNG A, SW",FM-12,99999,SW,-
2408099999,59.2166666,12.0833333,171,"BLOMSKOG, SW",FM-12,99999,SW,-
2411099999,59.675856,12.639442,72.23,"ARVIKA, SW",FM-12,99999,SW,-
2417099999,58.75,13.15,50,"PALGRUNDEN, SW",FM-12,99999,SW,-
2418099999,59.444714,13.337361,107.28,"KARLSTAD, SW",FM-15,99999,SW,-
2419099999,59.3666666,13.4666666,46,"KARLSTAD SOL, SW",FM-12,99999,SW,-
2423099999,59.8666666,13.1166666,109,"SUNNE, SW",FM-12,99999,SW,-
2426099999,60.15,13.8,188,"GUSTAVSFORS, SW",FM-12,99999,SW,-
2428399999,59.223733,15.037956,57.3,"OREBRO, SW",FM-15,99999,SW,-
2428499999,60.957908,14.511383,193.24,"MORA, SW",FM-15,99999,SW,-
2428599999,60.157622,12.991269,119.78,"TORSBY, SW",FM-15,99999,SW,-
2429099999,59.6666666,14.1833333,133,"DAGLOSEN, SW",FM-12,99999,SW,-
2431099999,59.8666666,15.25,289,"KLOTEN, SW",FM-12,99999,SW,-
2432099999,59.2333333,15.05,53,"OREBRO, SW",FM-12,99999,SW,-
2435099999,60.422017,15.515211,153.31,"BORLANGE, SW",FM-15,99999,SW,-
2440099999,60.9666666,16.4333333,162,"AMOT, SW",FM-12,99999,SW,-
2441099999,60.9666666,14.5,197,"MORA, SW",FM-12,99999,SW,-
2443099999,59.65,17.1166666,26,"ENKOPING, SW",FM-12,99999,SW,-
2446099999,59.589444,16.633611,6.4,"VASTERAS, SW",FM-15,99999,SW,-
2449099999,59.3833333,16.45,15,"ESKILSTUNA A, SW",FM-12,99999,SW,-
2450099999,60.7333333,17.5666666,4,"EGGEGRUND, SW",FM-12,99999,SW,-
2452099999,59.3,14.9,219,"KILSBERGEN SUTTARBODA, SW",FM-12,99999,SW,-
2453099999,60.7166666,17.1666666,16,"GAVLE SANDVIKEN AIR FORCE BASE, SW",FM-12,99999,SW,-
2456099999,60.2333333,17.9,35,"FILM, SW",FM-12,99999,SW,-
2458099999,59.897328,17.588581,20.72,"UPPSALA, SW",FM-15,99999,SW,-
2460099999,59.651944,17.918611,41.75,"ARLANDA, SW",FM-15,99999,SW,-
2462099999,59.8666666,17.6333333,13,"UPPSALA UNIVERSITY, SW",FM-12,99999,SW,-
2464099999,59.354372,17.94165,14.32,"BROMMA, SW",FM-15,99999,SW,-
2469099999,59.1833333,17.9166667,54,"TULLINGE, SW",FM-12,99999,SW,-
2476099999,59.05,16.4,33,"FLODA, SW",FM-12,99999,SW,-
2481099999,59.9166666,16.6833333,58,"SALA, SW",FM-12,99999,SW,-
2482099999,60.2666666,16.9833333,57,"KERSTINBO, SW",FM-12,99999,SW,-
2484099999,59.35,18.0666666,44,"STOCKHOLM OBSERVATORIET, SW",FM-12,99999,SW,-
2485399999,58.788636,16.912189,42.67,"SKAVSTA, SW",FM-15,99999,SW,-
2486099999,59.3666666,17.5166666,6,"ADELSO, SW",FM-12,99999,SW,-
2487099999,59.35,18.7333333,22,"SKARPO A, SW",FM-12,99999,SW,-
2488099999,60.5333333,18.3833333,9,"ORSKAR, SW",FM-12,99999,SW,-
2489099999,59.0666666,18.1166666,3,"BERGA, SW",FM-12,99999,SW,-
2490099999,59.8333333,18.6333333,16,"SVANBERGA, SW",FM-12,99999,SW,-
2493099999,59.75,19.4166666,15,"SODERARM, SW",FM-12,99999,SW,-
2498099999,59.45,19.5,12,"SVENSKA HOGARNA A, SW",FM-12,99999,SW,-
2500099999,58.9,11,35,"NORDKOSTER, SW",FM-12,99999,SW,-
2501099999,58.5833333,11.0666666,24,"VADEROARNA, SW",FM-12,99999,SW,-
2503099999,58.9,11,33,"NORDKOSTER SOL, SW",FM-12,99999,SW,-
2505099999,58.1,11.3333333,16,"MASESKAR, SW",FM-12,99999,SW,-
2510399999,58.318056,12.345,41.75,"TROLLHATTAN VANERSBORG, SW",FM-15,99999,SW,-
2512099999,57.774722,11.870372,17.98,"SAVE, SW",FM-15,99999,SW,-
2513099999,57.7166666,12,2,"GOTEBORG, SW",FM-12,99999,SW,-
2514099999,65.590278,19.281944,379.47,"ARVIDSJAUR, SW",FM-15,99999,SW,-
2516099999,57.6333333,11.6166666,19,"VINGA, SW",FM-12,99999,SW,-
2518099999,57.3,11.9,2,"NIDINGEN, SW",FM-12,99999,SW,-
2520099999,58.426445,12.714389,55.16,"SATENAS, SW",FM-15,99999,SW,-
2526099999,57.662836,12.279819,154.22,"LANDVETTER, SW",FM-15,99999,SW,-
2527099999,57.6666666,12.2911111,164,"GOTEBORG LANDVETTER, SW",FM-12,99999,SW,-
2531099999,57.6833333,11.9833333,94,"GOTEBORG SOL, SW",FM-12,99999,SW,-
2536099999,57.7833333,13.1666666,299,"RANGEDALA, SW",FM-12,99999,SW,-
2539099999,57.1166666,12.7833333,122,"ULLARED, SW",FM-12,99999,SW,-
2540099999,58.6,12.2,174,"KROPPEFJALL GRANAN, SW",FM-12,99999,SW,-
2542099999,58.3166666,13.0333333,71,"HALLUM, SW",FM-12,99999,SW,-
2544099999,58.5166666,14.5166666,94,"KARLSBORG, SW",FM-12,99999,SW,-
2545099999,58.5666666,14.5666666,93,"AXSTAL, SW",FM-12,99999,SW,-
2546099999,58.8833333,14.3833333,212,"GARDSJO, SW",FM-12,99999,SW,-
2548099999,58.1,14.4166666,95,"VISINGSO, SW",FM-12,99999,SW,-
2549099999,57.5,14.4666666,356,"TOMTABACKEN, SW",FM-12,99999,SW,-
2550099999,57.757594,14.068731,225.85,"JONKOPING, SW",FM-15,99999,SW,-
2552099999,58.0666666,15.2333333,197,"MALEXANDER, SW",FM-12,99999,SW,-
2554099999,58.7166666,15.0333333,225,"KETTSTAKA, SW",FM-12,99999,SW,-
2556099999,57.292222,14.137222,169.46,"HAGSHULT, SW",FM-15,99999,SW,-
2557099999,57.8833333,15.8666666,91,"HORN, SW",FM-12,99999,SW,-
2558099999,58.6833333,16.3166666,155,"KOLMARDEN STROMSFORS, SW",FM-12,99999,SW,-
2559099999,57.7,16.4666666,31,"GLADHAMMAR, SW",FM-12,99999,SW,-
2561099999,58.65,15.4333333,10,"KVARN, SW",FM-12,99999,SW,-
2562099999,58.402278,15.525683,93.87,"MALMEN, SW",FM-15,99999,SW,-
2562599999,58.40615,15.680508,52.42,"SAAB, SW",FM-15,99999,SW,-
2563099999,58.25,17.0166666,18,"HARSTENA, SW",FM-12,99999,SW,-
2563599999,56.2833333,12.8333333,47,"ANGELHOLM, SW",FM-15,99999,SW,-
2565099999,57.525833,15.823333,111.55,"HULTSFRED, SW",FM-12,99999,SW,-
2567099999,58.75,17.8666666,20,"LANDSORT, SW",FM-12,99999,SW,-
2570099999,58.617,16.117,33,"NORRKOPING BRAVALLA, SW",FM-12,99999,SW,-
2571099999,58.586253,16.250622,9.75,"KUNGSANGEN, SW",FM-15,99999,SW,-
2574099999,58.5833333,16.15,41.6,"NORRKOPING, SW",FM-12,99999,SW,-
2575099999,57.3666666,17.1,4,"OLANDS NORRA UDDE, SW",FM-12,99999,SW,-
2587099999,57.9166666,18.95,13,"FAROSUND AR, SW",FM-12,99999,SW,-
2589099999,58.4,19.2,17,"GOTSKA SANDON, SW",FM-12,99999,SW,-
2590099999,57.662797,18.346211,49.98,"VISBY, SW",FM-15,99999,SW,-
2598099999,57.4333333,18.9833333,5,"OSTERGARNSHOLM, SW",FM-12,99999,SW,-
2604099999,56.691128,12.820211,30.78,"HALMSTAD, SW",FM-15,99999,SW,-
2605099999,56.45,12.55,10,"HALLANDS VADERO, SW",FM-12,99999,SW,-
2611099999,56.0333333,12.7666666,44,"HELSINGBORG, SW",FM-12,99999,SW,-
2615099999,55.3833333,12.8166666,5,"FALSTERBO A, SW",FM-12,99999,SW,-
2618099999,56.95,13.0666666,130,"TORUP, SW",FM-12,99999,SW,-
2622099999,56.85,13.8833333,148,"LJUNGBY, SW",FM-12,99999,SW,-
2623099999,55.8666666,13.6666666,114,"HORBY, SW",FM-12,99999,SW,-
2625099999,55.4833333,14.3166666,5,"SKILLINGE, SW",FM-12,99999,SW,-
2628099999,56.0166666,14.85,60,"HANO, SW",FM-12,99999,SW,-
2629099999,56.2833333,13.9333333,10,"HASTVEDA, SW",FM-12,99999,SW,-
2632099999,55.95,15.7,3,"UTKLIPPAN, SW",FM-12,99999,SW,-
2633099999,55.7166666,13.2166666,86,"LUND SOL, SW",FM-12,99999,SW,-
2635099999,55.5666666,13.0666666,21,"MALMO, SW",FM-12,99999,SW,-
2636099999,55.530193,13.371639,71.93,"STURUP, SW",FM-15,99999,SW,-
2641099999,56.929144,14.727994,185.92,"KRONOBERG, SW",FM-15,99999,SW,-
2643099999,56.9333333,14.7333333,182,"VAXJO SOL, SW",FM-12,99999,SW,-
2644099999,56.2,16.4,3,"OLANDS SODRA UDDE, SW",FM-12,99999,SW,-
2648099999,56.85,14.8333333,200,"VAXJO, SW",FM-12,99999,SW,-
2651099999,55.921686,14.085536,23.16,"KRISTIANSTAD, SW",FM-15,99999,SW,-
2661099999,56.8333333,15.4666666,232,"KOSTA ORREFORS, SW",FM-12,99999,SW,-
2664099999,56.266667,15.265,58.21,"RONNEBY, SW",FM-15,99999,SW,-
2665099999,56.1166666,15.6166666,8,"KARLSKRONA SOL, SW",FM-12,99999,SW,-
2667099999,56.15,15.5833333,8,"KARLSKRONA SODERSTJERNA, SW",FM-12,99999,SW,-
2672099999,56.685531,16.287578,5.18,"KALMAR, SW",FM-15,99999,SW,-
2679099999,56.9166666,18.15,39,"HOBURG A, SW",FM-12,99999,SW,-
2701099999,69.05,20.85,1009,"KILPISJARVI SAANA, FI",FM-12,99999,FI,-
2702099999,69.1333333,27.2666666,156,"INARI KAAMANEN, FI",FM-12,99999,FI,-
2704099999,61.1166666,24.3166666,87,"HATTULA LEPAA AWS, FI",FM-12,99999,FI,-
2705099999,67.0166666,27.2166666,487.5,"PELKOSENNIEMI PYHATUNTURI, FI",FM-12,99999,FI,-
2706099999,60.25,24.05,37,"LOHJA PORLA, FI",FM-12,99999,FI,-
2708099999,62.1833333,22.8,161,"KARVIA ALKKIA, FI",FM-12,99999,FI,-
2710099999,62.9166666,26.4166666,120,"VESANTO SONKARI, FI",FM-12,99999,FI,-
2714099999,64.5,26.4402778,114,"VAALA PELSO, FI",FM-12,99999,FI,-
2717099999,68.1666666,25.7666666,272,"KITTILA POKKA, FI",FM-12,99999,FI,-
2718099999,61.5166666,28.1833333,98,"PUUMALA KK URHEILUKENTTA, FI",FM-12,99999,FI,-
2719099999,67.8166666,27.75,240,"SODANKYLA KOKKA, FI",FM-12,99999,FI,-
2720099999,67.701022,24.84685,196.29,"KITTILA, FI",FM-12,99999,FI,-
2721099999,63.95,22.85,6.3,"KOKKOLA TANKAR, FI",FM-12,99999,FI,-
2722099999,68.4166666,27.4166666,302,"INARI SAARISELKA, FI",FM-12,99999,FI,-
2724099999,60.1166666,20.3,11,"LUMPARLAND LANGNAS HARBOUR, FI",FM-12,99999,FI,-
2725099999,63.45,24.45,153,"HALSUA KANALA PUROLA, FI",FM-12,99999,FI,-
2726099999,68.6,23.5833333,374,"ENONTEKIO NAKKALA, FI",FM-12,99999,FI,-
2727099999,61.2666666,25.5166666,76,"ASIKKALA PULKKILANHARJU, FI",FM-12,99999,FI,-
2732099999,62.8,27.9,87,"KUOPIO RITONIEMI, FI",FM-12,99999,FI,-
2733099999,61.0333333,28.5666666,46.4,"LAPPEENRANTA KONNUNSUO, FI",FM-12,99999,FI,-
2734099999,61.45,29.4666666,75,"PARIKKALA KOITSANLAHTI, FI",FM-12,99999,FI,-
2735099999,62.3333333,23.55,139.5,"VIRRAT AIJANNEVA, FI",FM-12,99999,FI,-
2736099999,61.9,27.8833333,111.5,"JUVA PARTALA, FI",FM-12,99999,FI,-
2737099999,63.8166666,24.1666666,84.5,"TOHOLAMPI LAITALA, FI",FM-12,99999,FI,-
2738099999,63.7333333,25.7,153.3,"PYHAJARVI OL OJAKYLA, FI",FM-12,99999,FI,-
2739099999,64.1166666,28.3333333,162.5,"SOTKAMO KUOLANIEMI, FI",FM-12,99999,FI,-
2741099999,60.1833333,19.9833333,11,"JOMALA JOMLABY, FI",FM-12,99999,FI,-
2743099999,59.8666666,22.2,8,"KEMIONSAARI VANO, FI",FM-12,99999,FI,-
2745099999,67.1666666,29.1833333,214.7,"SALLA NARUSKA, FI",FM-12,99999,FI,-
2746099999,59.8166666,22.9166666,27.5,"HANKO TULLINIEMI, FI",FM-12,99999,FI,-
2747099999,60.3833333,22.1,5.5,"TURKU RAJAKARI, FI",FM-12,99999,FI,-
2750099999,59.85,23.25,3,"HANKO TVARMINNE, FI",FM-12,99999,FI,-
2751099999,61.6333333,21.3833333,4.6,"PORI TAHKOLUOTO HARBOUR, FI",FM-12,99999,FI,-
2752099999,62.2,21.1666666,21.7,"KRISTIINANKAUPUNKI LIGHTHOUSE, FI",FM-12,99999,FI,-
2753099999,61.8333333,22.4666666,122,"KANKAANPAA NIINISALO AIRFIELD, FI",FM-12,99999,FI,-
2754099999,61,24.5,85,"HAMEENLINNA KATINEN, FI",FM-12,99999,FI,-
2755099999,64.05,24.7166666,76,"YLIVIESKA AIRFIELD, FI",FM-12,99999,FI,-
2756099999,60.3666666,23.1166666,2,"SALO KARKKA, FI",FM-12,99999,FI,-
2757099999,59.8166666,23.5833333,22.8,"RAASEPORI JUSSARO, FI",FM-12,99999,FI,-
2758099999,60.4166666,24.4,44.2,"VIHTI MAASOJA, FI",FM-12,99999,FI,-
2759099999,60.4,25.6,23.5,"PORVOO HARABACKA, FI",FM-12,99999,FI,-
2760099999,66.1666666,29.1333333,306.5,"KUUSAMO RUKA TALVIJARVI, FI",FM-12,99999,FI,-
2761099999,61.15,21.3,29,"RAUMA KYLMAPIHLAJA, FI",FM-12,99999,FI,-
2763099999,61.4666666,23.75,86,"TAMPERE HARMALA, FI",FM-12,99999,FI,-
2764099999,68,24.2166666,270,"KITTILA LOMPOLONVUOMA, FI",FM-12,99999,FI,-
2765099999,61.7,25.5,83.2,"LUHANKA JUDINSALO, FI",FM-12,99999,FI,-
2766099999,63.15,31.05,236.5,"ILOMANTSI POTSONVAARA, FI",FM-12,99999,FI,-
2767099999,61.05,25.05,125,"HAMEENLINNA LAMMI PAPPILA, FI",FM-12,99999,FI,-
2768099999,61.2,26.05,92,"HEINOLA ASEMANTAUS, FI",FM-12,99999,FI,-
2769099999,62.4166666,22.1833333,93,"KAUHAJOKI KUJA KOKKO, FI",FM-12,99999,FI,-
2770099999,61.85,24.2833333,153,"JUUPAJOKI HYYTIALA, FI",FM-12,99999,FI,-
2771099999,61.8833333,26.1,146,"JOUTSA LEIVONMAKI SAVENAHO, FI",FM-12,99999,FI,-
2772099999,62.0666666,28.5666666,80,"RANTASALMI RUKKASLUOTO, FI",FM-12,99999,FI,-
2773099999,60.45,22.1833333,9.1,"TURKU ARTUKAINEN, FI",FM-12,99999,FI,-
2777099999,60.4666666,23.65,117,"SALO KIIKALA AIRFIELD, FI",FM-12,99999,FI,-
2778099999,61.8,29.3166666,79.5,"SAVONLINNA PUNKAHARJU, FI",FM-12,99999,FI,-
2780099999,62.9333333,21.1833333,2.8,"KORSNAS BREDSKARET, FI",FM-12,99999,FI,-
2781099999,62.9833333,20.7333333,3.7,"STROMMINGSBADN, FI",FM-12,99999,FI,-
2787099999,63.0833333,24.2666666,171.4,"ALAJARVI MOKSY, FI",FM-12,99999,FI,-
2788099999,63.15,27.3166666,91.3,"KUOPIO MAANINKA, FI",FM-12,99999,FI,-
2789099999,63.3833333,28.6666666,165.5,"RAUTAVAARA YLA LUOSTA, FI",FM-12,99999,FI,-
2790099999,60.25,20.75,22.5,"KUMLINGE KK, FI",FM-12,99999,FI,-
2791099999,63.2333333,29.2333333,115,"JUUKA NIEMELA, FI",FM-12,99999,FI,-
2793099999,62.55,29.6666666,79.5,"LIPERI TUISKAVANLUOTO, FI",FM-12,99999,FI,-
2794099999,59.9166666,24.35,2,"KIRKKONUMMI MAKILUOTO, FI",FM-12,99999,FI,-
2795099999,60.1,24.9833333,6.4,"HELSINKI HARMAJA, FI",FM-12,99999,FI,-
2796099999,63.3166666,30.05,98,"LIEKSA LAMPELA, FI",FM-12,99999,FI,-
2797099999,64.15,25.4166666,112,"HAAPAVEST MUSTIKKAMAKI, FI",FM-12,99999,FI,-
2798099999,63.6666666,28.8333333,115,"VALTIMO KK, FI",FM-12,99999,FI,-
2799099999,64.3,30.1666666,198.4,"KUHMO KALLIOJOKI, FI",FM-12,99999,FI,-
2800099999,64.6166666,23.9,23.8,"RAAHE NAHKIAINEN, FI",FM-12,99999,FI,-
2801099999,69.05,20.7833333,482.7,"ENONTEKIO KILPISJARVI, FI",FM-12,99999,FI,-
2803099999,64.6833333,25.0833333,49.5,"SIIKAJOKI REVONLAHTI, FI",FM-12,99999,FI,-
2804099999,65.5833333,28.2166666,197,"TAIVALKOSKI KK URHEILUTIE, FI",FM-12,99999,FI,-
2805099999,69.75,27,106.3,"UTSJOKI KEVO, FI",FM-12,99999,FI,-
2807099999,68.607269,27.405328,146.6,"IVALO, FI",FM-12,99999,FI,-
2807599999,68.362586,23.424322,306.32,"ENONTEKIO, FI",FM-15,99999,FI,-
2811099999,66.3666666,29.3166666,165,"KUUSAMO KIUTAKONGAS, FI",FM-12,99999,FI,-
2812099999,66.5333333,24.65,93,"YLITORNIO MELTOSJARVI, FI",FM-12,99999,FI,-
2813099999,66.5833333,26.0166666,107.4,"ROVANIEMI APUKKA, FI",FM-12,99999,FI,-
2814099999,66.7166666,27.1666666,208,"KEMIJARVI AIRFIELD, FI",FM-12,99999,FI,-
2815099999,67.2833333,28.1833333,180,"SAVUKOSKI KK, FI",FM-12,99999,FI,-
2816099999,68.0833333,27.1833333,248.8,"SODANKYLA VUOTSO, FI",FM-12,99999,FI,-
2817099999,68.4333333,27.45,438,"SAARISELKA KAUNISPAA, FI",FM-12,99999,FI,-
2818099999,68.4833333,28.3,254.9,"INARI RAJAJOOSEPPI, FI",FM-12,99999,FI,-
2819099999,67.75,29.6166666,360,"SALLA VARRIOTUNTURI, FI",FM-12,99999,FI,-
2820099999,68.0666666,24.0333333,762,"MUONIO LAUKUKERO, FI",FM-12,99999,FI,-
2821099999,67.9666666,24.1166666,565.5,"MUONIO SAMMALTUNTURI, FI",FM-12,99999,FI,-
2823099999,67.9666666,23.6833333,252.6,"MUONIO ALAMUONIO, FI",FM-12,99999,FI,-
2824099999,67.9833333,24.25,349.5,"KITTILA KENTTAROVA, FI",FM-12,99999,FI,-
2825099999,70.0833333,27.9,22,"UTSJOKI NUORGAM, FI",FM-12,99999,FI,-
2827099999,69.0666666,27.5,123.5,"INARI VAYLA, FI",FM-12,99999,FI,-
2828099999,60.3833333,22.55,5.2,"KAARINA YLTOINEN, FI",FM-12,99999,FI,-
2829099999,60.6,24.8,87.5,"HYVINKAA HYVINKAANKYLA, FI",FM-12,99999,FI,-
2830099999,60.7,26.8166666,33,"KOUVOLA ANJALA, FI",FM-12,99999,FI,-
2831099999,60.5333333,27.6666666,5,"VIROLAHTI KOIVUNIEMI, FI",FM-12,99999,FI,-
2832099999,62.2333333,30.35,90,"TOHMAJARVI KEMIE, FI",FM-12,99999,FI,-
2833099999,62.9333333,22.4833333,31.7,"SEINAJOKI PELMAA, FI",FM-12,99999,FI,-
2834099999,63.8333333,27.2166666,207.6,"VIEREMA KAARAKKALA, FI",FM-12,99999,FI,-
2835099999,68.85,28.3,123,"INARI NELLIM, FI",FM-12,99999,FI,-
2836099999,67.395033,26.619133,183.48,"SODANKYLA, FI",FM-12,99999,FI,-
2844099999,66.7666666,23.9666666,85.9,"PELLO CENTRE, FI",FM-12,99999,FI,-
2845099999,66.564822,25.830411,196.59,"ROVANIEMI, FI",FM-12,99999,FI,-
2847099999,66.5,25.7166666,82.3,"ROVANIEMI RAUTATIEASEMA, FI",FM-12,99999,FI,-
2849099999,66.8333333,28.6666666,221.7,"SALLA KK MYLLYTIE, FI",FM-12,99999,FI,-
2850099999,62.3166666,27.9,83,"VARKAUS KOLSUANNIEMI, FI",FM-12,99999,FI,-
2851099999,64.9333333,25.3666666,12,"OULU OULUNSALO PELLONPAA, FI",FM-12,99999,FI,-
2852099999,63.85,23.1166666,8.1,"KOKKOLA HOLLIHAKA, FI",FM-12,99999,FI,-
2857099999,68.9,25.7333333,285,"INARI ANGELI LINTUPUOLISELKA, FI",FM-12,99999,FI,-
2858099999,69.5833333,28.9,106,"INARI KIRAKKAJARVI, FI",FM-12,99999,FI,-
2859099999,64.6666666,28.05,341,"PUOLANKA PALJAKKA, FI",FM-12,99999,FI,-
2860099999,67.65,24.9,181,"KITTILA KK, FI",FM-12,99999,FI,-
2862099999,65.6666666,24.5166666,3.1,"KEMI AJOS, FI",FM-12,99999,FI,-
2863099999,65.3833333,24.1,19,"KEMI I LIGHTHOUSE, FI",FM-12,99999,FI,-
2864099999,65.781889,24.5991,18.59,"KEMI TORNIO, FI",FM-12,99999,FI,-
2866099999,65.4166666,26.9666666,120,"PUDASJARVI AIRFIELD, FI",FM-12,99999,FI,-
2868099999,66.1666666,29.15,362.8,"KUUSAMO RUKATUNTURI, FI",FM-12,99999,FI,-
2869099999,65.987575,29.239381,263.95,"KUUSAMO, FI",FM-12,99999,FI,-
2872099999,64.6666666,24.4,2,"RAAHE LAPALUOTO HARBOUR, FI",FM-12,99999,FI,-
2873099999,65.0333333,24.5666666,7.3,"HAILUOTO MARJANIEMI, FI",FM-12,99999,FI,-
2874099999,65.0333333,24.8,6,"HAILUOTO ISLAND, FI",FM-12,99999,FI,-
2875099999,64.930061,25.354564,14.32,"OULU, FI",FM-12,99999,FI,-
2876099999,65,25.4,3.8,"OULU VIHREASAARI HARBOUR, FI",FM-12,99999,FI,-
2880099999,65.85,24.1666666,9,"TORNIO TORPPI, FI",FM-12,99999,FI,-
2881099999,65.9833333,26.3666666,161,"RANUA AIRFIELD, FI",FM-12,99999,FI,-
2882099999,68,24.2333333,340,"KITTILA MATOROVA, FI",FM-12,99999,FI,-
2883099999,64.2166666,27.75,161.5,"KAJAANI PETAISENNISKA, FI",FM-12,99999,FI,-
2888099999,69.05,27.75,121.5,"INARI SEITALAASSA, FI",FM-12,99999,FI,-
2889099999,64.9333333,28.75,225.2,"SUOMUSSALMI PESIO, FI",FM-12,99999,FI,-
2890099999,69.75,27.0166666,76,"UTSJOKI KEVO KEVOJARVI, FI",FM-12,99999,FI,-
2897099999,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,FI,-
2903099999,63.721172,23.143131,25.29,"KRUUNUPYY, FI",FM-12,99999,FI,-
2906099999,60.1666666,22.75,12,"KEMIONSAARI KEMIO, FI",FM-12,99999,FI,-
2907099999,64.3333333,23.45,5,"KALAJOKI ULKOKALLA, FI",FM-12,99999,FI,-
2910099999,63.4333333,21.0666666,11,"MUSTASAARI VALASSAARET, FI",FM-12,99999,FI,-
2911099999,63.05065,21.762175,5.79,"VAASA, FI",FM-12,99999,FI,-
2913099999,63.127078,23.051442,46.02,"KAUHAVA, FI",FM-12,99999,FI,-
2915099999,63.0833333,25.8666667,132,"VIITASAARI, FI",FM-12,99999,FI,-
2917099999,63.00715,27.797756,98.45,"KUOPIO, FI",FM-12,99999,FI,-
